Temperature,Humidity(%),WindSpeed,Rainfall(mm),AirPressure
24.39,98,12.05,13.27,1002.7
38.73,28,5.12,13.36,1013.22
15.59,97,16.94,5.49,1018.73
27.5,81,12.76,10.83,1011.49
24.57,40,11.49,14.24,998.82
23.25,75,11.49,2.12,1018.82
18.33,49,8.37,8.16,1002.89
20.35,38,5.74,0.01,1002.87
22.14,54,7.24,0.03,996.89
28.47,48,17.25,1.33,1011.77
30.97,53,11.17,7.78,1006.86
12.55,48,6.87,1.83,1008.82
16.59,89,10.38,7.78,1009.6
28.84,92,14.49,18.35,997.97
29.43,77,6.77,3.05,1010.34
14.75,91,8.17,6.41,1032.65
31.12,35,6.55,1.26,1034.84
24.9,25,13.55,10.92,1010.43
30.23,94,11.9,4.47,999.9
19.04,59,3.66,3.18,1016.91
15.27,72,7.46,8.35,1023.16
22.84,20,9.4,0.86,1005.69
23.15,82,12.64,2.53,1002.61
22.76,75,2.78,1.04,1022.85
22.27,25,4.23,4.54,1017.33
36.85,73,11.18,9.04,1003.93
13.1,54,11.97,0.47,1008.92
19.09,36,13.24,8.7,1011.53
22.07,39,7.53,1.7,1006.13
25.17,78,5.74,6.09,1012.01
29.98,38,6.4,2.03,1001.21
31.06,32,5.99,0.86,1013.66
32.54,33,9.08,2.88,1019.61
28.37,92,0.0,1.43,1015.55
12.89,49,9.81,12.99,1003.24
13.35,94,13.43,6.58,1010.32
33.03,25,13.37,6.67,1021.33
32.58,62,9.29,7.53,1019.98
29.45,23,10.29,12.54,1017.92
19.26,37,4.24,0.4,1013.05
22.74,37,13.67,5.62,1010.24
22.21,96,8.69,12.6,988.57
17.83,25,17.44,0.03,1012.74
26.81,40,9.37,8.22,1003.46
40.09,85,10.79,1.14,1008.63
21.53,40,3.44,0.75,1022.02
34.08,31,9.46,1.7,1012.21
18.8,59,12.91,2.68,1013.57
14.24,37,11.5,2.16,1009.86
31.91,84,12.66,0.86,1010.45
23.47,98,10.55,0.29,1013.38
33.9,44,8.73,3.36,997.13
35.3,39,16.48,3.33,1001.63
23.05,98,15.2,10.95,1008.29
34.4,22,0.0,3.3,1020.56
18.87,62,2.82,5.3,1005.13
18.76,82,14.93,5.02,1027.74
32.51,77,5.97,1.82,999.74
14.17,68,4.92,1.59,1022.27
24.99,90,11.24,2.06,1033.41
33.75,62,7.53,1.16,1010.28
34.22,20,2.79,5.23,1022.2
21.97,96,9.49,5.9,1022.42
32.06,32,4.01,7.12,1015.66
17.14,35,1.99,1.54,1024.06
20.33,81,5.91,6.55,989.32
26.61,69,16.0,2.82,1013.77
27.64,77,8.77,5.95,1019.2
17.67,80,7.4,2.02,1009.57
38.04,27,12.65,2.45,1013.8
11.86,35,6.08,2.37,1027.86
25.38,80,2.95,0.36,1019.98
26.37,35,8.11,21.27,1010.62
12.77,56,13.37,5.78,1015.85
34.27,72,14.15,4.86,1002.83
19.82,89,8.23,12.89,1010.61
25.69,77,12.12,0.02,997.56
27.3,44,3.69,2.18,1019.97
14.82,20,9.49,4.86,1017.33
17.5,92,12.99,17.81,1027.76
35.94,51,6.27,6.55,1009.72
24.54,64,0.0,1.74,1012.03
6.12,69,8.3,6.97,1020.43
22.89,100,7.56,3.12,1023.58
24.77,32,11.86,3.6,1020.97
26.54,43,10.37,0.75,1016.43
11.01,49,14.95,26.45,1033.71
24.79,62,8.02,3.12,1021.56
19.17,81,6.59,5.73,1033.53
26.55,74,2.95,1.04,1003.08
28.54,40,6.62,2.62,1017.19
27.8,63,5.23,16.47,1025.48
34.83,97,12.63,0.92,1030.87
40.33,42,16.2,9.45,1008.22
17.06,99,7.68,9.25,1006.38
22.33,33,15.91,2.92,999.57
30.2,75,9.45,7.74,1016.51
24.11,52,4.18,2.37,1015.92
5.94,100,20.66,0.87,1007.76
23.65,78,14.54,2.75,1023.0
33.64,22,17.55,1.9,1013.47
15.24,88,4.09,0.93,1016.82
26.54,27,10.58,2.5,998.64
11.65,69,11.23,15.77,1021.87
31.09,90,10.71,5.01,1024.79
26.69,78,14.98,5.88,1028.19
21.02,54,7.85,2.94,1000.73
22.07,29,10.8,1.86,1020.86
14.51,37,7.58,13.2,1017.65
32.05,25,12.57,5.21,1002.74
19.4,77,10.68,5.8,1005.75
28.5,75,11.25,6.78,1023.41
18.27,99,10.84,4.22,1018.37
40.39,74,14.81,0.43,1007.07
35.92,58,25.23,19.54,1009.07
39.52,50,10.68,7.83,1004.84
40.33,68,18.61,17.24,1010.17
20.56,57,7.57,0.73,1022.12
18.81,65,12.85,1.43,1023.52
39.18,73,9.2,0.01,1026.8
24.01,96,18.22,7.42,1011.25
30.83,92,17.19,0.07,997.71
20.66,52,10.15,1.85,1000.56
20.77,70,8.16,5.0,1005.0
30.81,93,7.3,4.47,1003.32
11.21,98,5.82,6.36,1012.7
30.48,26,0.0,2.58,1046.3
28.67,90,0.01,0.45,1016.79
21.29,79,11.55,0.17,1005.7
25.17,79,4.73,9.98,1019.28
26.27,34,15.7,1.91,1030.99
26.66,45,19.53,2.16,1010.47
29.83,77,7.67,0.36,999.48
19.3,38,5.34,4.98,1015.92
43.88,72,19.5,3.59,1000.31
23.56,57,11.41,0.19,1018.94
24.09,73,10.81,9.19,1005.37
38.61,37,6.16,0.37,1023.39
12.2,20,15.9,11.66,1013.05
38.54,89,19.06,1.72,1013.45
25.65,39,4.81,5.94,1006.38
21.29,50,8.68,2.76,998.19
17.16,37,11.49,3.41,1017.51
16.12,36,14.8,2.46,1011.45
22.61,51,5.14,10.2,1021.3
26.95,82,9.12,5.46,1001.11
29.36,75,13.43,1.48,1010.93
26.86,61,13.68,0.31,1029.03
21.43,97,12.92,0.4,1013.07
34.38,88,8.09,5.82,1010.2
43.72,82,16.53,4.56,1023.59
35.46,78,4.11,8.17,1015.8
22.48,90,8.76,12.07,1023.31
28.51,35,11.63,4.61,992.82
28.96,26,20.08,3.25,1014.76
36.23,76,13.82,3.49,1038.52
22.63,39,12.63,11.92,1025.02
18.25,77,7.96,0.13,1010.8
32.94,27,11.06,1.39,1007.66
27.84,100,8.15,5.41,1006.95
17.24,92,12.39,5.92,1014.45
29.94,68,10.63,0.52,1001.19
37.87,66,3.33,10.38,1015.57
20.14,78,19.3,4.38,1014.26
18.76,34,0.0,0.07,1011.12
25.21,30,7.87,0.49,1003.64
29.76,96,14.4,0.77,1010.84
24.48,43,15.13,0.52,1009.79
32.94,88,6.23,6.88,1028.02
26.82,47,6.64,0.73,1003.05
32.08,42,7.82,6.71,1019.65
19.95,21,12.89,2.49,1019.85
16.41,96,16.64,3.41,1005.86
22.62,33,15.35,11.88,1011.45
15.57,43,1.2,4.71,1007.54
27.87,27,13.1,5.38,1015.29
10.88,72,15.92,1.7,999.73
21.83,78,11.89,4.79,1012.18
23.0,20,7.23,0.25,1007.76
17.67,87,6.56,2.6,1002.84
22.86,42,9.09,1.45,1011.99
25.03,97,4.82,13.86,1009.22
33.88,39,13.11,0.67,1017.09
17.71,36,12.39,2.88,998.31
27.5,58,9.09,4.13,1017.09
28.89,98,1.57,0.28,1000.92
24.85,48,7.98,5.29,1011.1
21.51,70,11.65,12.78,994.47
17.03,89,20.04,5.31,1019.26
38.29,78,10.56,0.85,1006.59
25.51,37,11.78,6.95,1018.9
22.79,82,6.17,4.51,994.68
39.85,79,12.89,0.0,1014.01
26.56,66,6.6,9.34,1010.18
42.8,20,8.6,3.2,1024.5
15.09,88,9.53,7.32,1018.15
23.34,23,7.44,12.0,1009.84
15.41,65,5.88,10.53,1012.13
24.15,56,7.83,5.59,1012.67
24.11,82,21.48,4.35,1013.03
21.79,21,12.63,2.59,1021.21
25.38,54,14.48,6.0,980.13
22.13,38,14.27,1.91,1019.65
24.23,94,0.39,1.38,1026.56
19.71,44,6.24,2.76,1013.7
35.1,61,13.18,0.12,1011.16
17.24,61,11.6,4.66,992.06
26.49,84,15.18,0.59,1005.33
16.65,26,3.88,1.41,1020.85
19.16,95,6.19,2.99,1000.41
19.9,54,14.79,1.87,1015.06
24.08,85,17.76,10.26,1005.47
26.23,59,16.5,2.66,1018.95
17.25,28,19.44,13.92,1021.48
22.11,22,1.17,9.01,1026.53
18.06,70,7.61,16.06,1012.47
17.75,48,9.52,7.36,1005.48
32.93,33,9.42,12.36,1012.88
15.26,91,12.33,5.4,1010.16
25.52,60,7.0,20.36,1006.99
36.89,75,9.35,0.9,1006.38
33.44,83,11.07,2.92,1024.01
27.98,43,24.48,9.56,999.53
24.89,45,5.24,3.12,1009.19
30.16,30,13.52,2.76,993.67
27.59,24,6.08,1.48,1020.96
34.96,53,7.37,5.37,995.83
24.06,75,2.27,0.94,1031.89
32.01,58,10.24,2.85,1028.33
22.72,27,2.72,2.41,1016.66
38.25,64,16.4,0.46,994.9
23.87,34,6.96,15.66,1007.94
13.67,98,4.81,6.61,1012.1
25.54,55,16.35,11.49,1029.45
30.35,44,8.19,6.34,995.54
36.4,83,0.0,7.39,1007.78
18.03,60,9.55,1.05,1020.74
12.79,56,15.01,4.08,1017.48
28.48,61,15.91,4.9,1004.68
28.26,77,17.78,2.22,1019.04
15.12,89,18.12,5.99,1003.38
22.69,37,16.59,4.87,1028.69
23.01,73,19.28,5.51,1021.74
30.76,90,15.14,0.16,1006.63
22.1,59,10.44,8.11,1009.45
21.95,37,19.5,9.91,1010.01
25.8,21,11.39,0.74,1009.11
15.35,26,10.92,1.25,1026.02
38.31,56,22.31,0.58,1020.38
31.54,57,9.19,8.47,1027.44
20.09,29,8.27,5.06,1025.22
17.18,84,13.69,0.64,1016.53
17.72,92,19.43,0.16,1032.48
29.11,81,2.99,6.97,1019.75
17.93,54,10.45,1.2,1017.26
23.25,84,8.65,9.57,1000.22
13.16,55,9.98,6.24,1003.06
28.79,60,14.85,6.44,1005.31
29.05,53,12.73,6.05,1008.39
23.71,90,12.89,1.34,1010.59
26.35,42,5.17,1.96,997.61
30.57,37,8.39,1.51,1007.05
26.17,84,15.18,1.72,1003.46
30.47,30,15.88,14.87,1013.24
16.82,39,8.62,6.74,1006.6
27.65,51,12.24,8.35,1005.55
26.35,79,9.01,2.72,1019.18
33.41,70,12.26,13.49,1012.73
25.21,46,15.0,0.61,1035.77
24.32,87,0.0,6.38,1016.26
21.1,83,14.43,0.55,1019.88
35.44,42,12.35,1.2,1029.49
8.51,82,4.98,4.12,1017.59
28.58,24,15.12,1.56,1019.48
24.86,89,16.13,0.18,1018.05
23.71,51,13.0,10.54,1001.84
22.69,78,9.31,3.43,1018.88
24.61,89,14.47,3.07,1032.6
28.35,61,9.67,10.11,1019.16
19.43,78,4.58,9.85,1005.12
25.95,28,14.78,0.99,1022.81
27.46,83,4.91,2.31,1003.04
18.32,84,12.62,1.62,1007.01
28.53,40,5.91,4.79,1033.12
27.51,41,9.13,2.41,998.75
19.41,98,10.31,8.63,1025.04
16.68,29,7.79,7.66,1023.41
19.32,93,12.26,0.49,1022.58
25.95,62,19.11,0.81,1007.3
24.47,26,4.53,10.06,1017.45
34.76,28,14.87,4.65,1007.49
22.43,75,16.49,1.18,1005.67
18.78,96,7.31,0.21,1013.01
29.6,43,13.52,8.82,999.69
18.14,100,13.99,10.18,1015.68
19.46,85,6.89,17.19,1011.61
19.56,51,10.46,4.95,1017.99
4.02,69,4.81,2.0,1008.84
28.97,89,9.29,2.14,1004.44
31.58,66,11.41,13.37,1017.5
31.42,45,9.81,4.67,1007.65
38.2,99,14.12,2.09,1021.23
35.55,24,16.29,4.25,1005.58
22.66,72,8.59,0.08,1016.13
32.76,54,4.65,12.89,1010.49
24.32,52,17.63,0.78,1012.59
22.02,87,2.97,0.08,1011.78
19.71,72,16.29,0.58,1009.01
23.13,77,9.51,0.63,1012.71
27.3,26,7.69,5.13,1018.23
36.07,51,7.3,5.15,1017.13
30.1,45,4.78,0.37,1007.76
19.6,48,19.75,5.69,1038.63
17.69,37,6.29,0.51,1015.2
28.98,57,5.48,0.83,1010.75
31.32,47,0.0,4.45,1009.42
33.59,84,7.95,5.94,1002.57
23.12,87,5.05,4.39,1005.49
28.29,35,7.53,0.51,1009.19
30.99,26,14.54,0.5,1004.44
15.54,97,3.14,5.54,1004.05
26.94,71,5.57,3.07,1015.47
31.33,21,7.14,3.15,1024.51
28.57,38,11.16,4.91,1016.19
24.44,32,4.6,6.36,1013.03
43.27,94,10.42,2.56,1023.43
38.51,84,4.37,3.64,1011.27
25.07,54,6.98,1.84,1001.31
23.67,48,5.48,15.13,1014.03
29.9,59,8.12,0.56,1031.23
24.6,96,5.77,1.0,1011.06
33.9,98,4.37,15.86,1012.09
16.13,80,0.0,20.05,1008.01
23.32,63,7.73,1.5,1012.7
29.8,32,11.44,13.66,1015.2
32.03,88,9.99,4.31,1009.98
14.63,60,8.31,1.65,1001.95
18.32,74,8.53,14.83,1023.2
13.27,77,8.29,6.28,1005.26
18.89,49,15.25,2.3,1030.45
16.06,63,12.37,11.07,1026.73
28.77,66,12.38,0.62,1024.67
26.6,28,5.9,1.57,1012.5
23.92,74,8.95,4.99,1026.84
25.18,21,12.95,3.97,1017.37
33.36,91,12.63,3.61,1009.79
17.7,89,11.42,4.0,1029.93
11.49,90,3.95,2.39,1012.92
29.97,24,16.24,4.85,989.53
22.26,85,13.25,6.27,1017.28
17.87,55,11.81,11.3,1008.91
28.88,59,4.96,4.37,1031.29
11.23,74,6.83,0.65,1022.5
19.0,41,7.25,5.09,1018.9
8.28,45,14.64,0.24,1010.31
26.81,43,9.91,12.86,1010.55
36.02,72,13.03,2.23,1024.8
20.99,47,14.69,10.33,1003.22
19.46,30,7.01,0.38,1005.01
37.49,81,1.75,11.81,1028.65
29.39,51,0.58,3.25,1015.32
41.66,51,5.15,14.55,1019.66
26.13,100,13.63,7.58,1014.79
26.59,70,11.42,9.21,1008.9
35.11,68,7.75,19.43,1001.98
23.96,69,15.39,1.17,1002.57
26.73,78,2.58,0.22,1012.57
8.05,32,7.04,4.35,1025.52
37.16,78,10.84,1.45,1007.26
27.74,94,0.0,6.41,1014.33
24.25,61,6.8,19.53,994.45
31.35,93,10.8,2.52,1019.59
16.73,99,16.95,3.25,1021.52
21.14,38,13.85,11.85,1011.25
28.87,62,12.59,0.08,999.39
25.31,78,0.73,4.76,995.35
28.13,51,10.44,6.35,1011.4
26.75,54,16.43,1.85,1009.59
29.41,26,11.29,1.57,1014.69
15.75,41,14.85,18.17,1015.71
33.95,66,13.61,3.69,1014.12
21.61,93,16.97,2.84,1012.62
25.4,45,6.0,7.95,992.17
20.79,77,9.31,12.11,1015.76
22.99,91,4.8,0.53,999.72
26.6,65,12.09,7.38,1015.96
30.15,24,11.58,0.09,1021.27
31.31,57,8.07,1.85,1007.65
28.03,47,26.21,3.12,1026.54
20.83,58,17.49,1.72,1018.08
27.59,23,5.88,1.61,1024.76
26.68,79,2.58,6.8,1015.2
25.41,73,8.33,1.25,1012.85
28.74,24,6.5,2.19,1024.37
16.07,26,12.92,5.71,1021.87
10.81,67,11.7,8.0,1002.14
33.33,60,15.83,15.59,1000.25
24.08,39,10.45,0.61,1018.94
27.91,63,11.11,2.69,1002.75
18.93,59,2.4,3.24,1018.96
33.84,84,16.79,1.19,1008.77
27.45,96,17.55,12.51,1021.68
23.74,30,15.17,3.27,1005.32
27.0,20,12.69,2.73,1004.43
12.81,96,11.74,4.65,1009.46
27.61,73,5.06,3.56,1012.74
35.41,69,21.36,1.72,1005.81
27.21,91,12.82,3.11,1004.22
26.3,80,8.52,3.13,1004.46
22.78,82,8.02,3.01,1009.18
32.58,54,6.89,1.81,1015.2
33.62,43,10.09,0.37,999.74
21.98,22,4.23,2.34,1016.82
27.51,59,13.7,1.25,1014.76
26.63,29,9.7,1.8,1004.51
27.81,54,8.16,1.22,1013.25
19.59,69,16.84,3.35,1002.25
33.0,60,5.55,13.38,1009.76
28.96,55,9.39,19.02,1011.61
33.42,64,6.52,3.92,1026.99
17.19,61,1.39,6.92,1018.31
17.6,33,5.21,2.27,1001.94
39.42,43,9.97,11.73,1000.81
33.03,68,14.97,0.1,1006.61
19.29,28,7.69,2.11,1002.13
31.08,64,7.95,6.69,1015.57
21.74,90,8.63,1.69,1017.93
13.11,83,5.92,6.04,1007.91
10.3,61,12.82,4.15,989.86
24.85,62,0.0,7.91,1039.07
35.93,54,18.15,4.15,1000.08
35.65,96,8.71,8.37,994.84
33.82,73,8.5,5.67,1015.8
30.81,67,14.7,5.96,1015.39
27.22,69,11.24,2.81,1013.96
33.06,74,15.01,1.48,1008.62
10.92,24,6.71,4.84,1009.34
31.93,100,9.08,0.78,1019.7
17.15,64,7.39,2.8,1008.84
18.61,30,13.78,9.22,1027.85
29.87,41,5.16,0.21,1016.79
31.5,63,7.73,10.04,1007.33
20.73,63,7.96,0.16,1023.58
29.52,68,17.93,0.99,999.51
28.94,74,16.71,1.65,997.03
22.83,36,4.17,3.3,1027.64
26.08,72,6.25,1.33,1020.21
39.57,84,11.64,0.36,983.56
23.03,34,6.46,8.4,1018.36
23.27,35,2.6,13.12,1028.46
26.05,32,17.42,10.45,991.69
23.72,54,14.47,10.05,995.65
30.53,81,13.49,3.34,1002.6
35.28,28,6.68,0.39,1023.24
23.27,97,14.29,3.86,1021.27
19.0,87,2.95,14.07,1014.25
38.82,53,17.49,7.06,1009.31
25.84,68,13.18,0.57,1004.02
13.07,73,9.22,0.64,1005.75
38.04,21,12.07,2.16,1017.66
32.88,72,12.58,23.04,1023.05
36.21,43,20.1,0.25,1000.56
35.04,80,3.32,0.53,1023.41
43.51,54,7.23,1.59,1037.99
17.74,97,17.56,0.2,1035.91
19.43,43,20.99,6.9,1032.28
21.55,84,3.16,2.74,1017.64
21.35,99,9.45,4.58,1018.07
25.86,84,0.03,3.13,1023.67
21.57,47,17.79,0.48,1014.31
16.67,23,10.58,1.15,1014.93
18.88,43,20.35,1.89,1004.97
22.94,34,14.65,3.71,1008.14
33.01,43,7.38,2.04,1032.26
20.97,71,11.71,2.46,1019.26
30.67,84,13.95,7.94,1010.38
15.75,78,12.63,0.63,1008.14
2.61,50,14.65,1.14,1022.92
24.07,90,4.38,0.24,1022.38
20.73,30,8.1,5.67,999.18
18.83,24,5.24,0.47,1006.37
18.01,49,15.61,1.38,1012.56
20.05,67,4.11,4.34,1027.47
18.09,75,10.96,0.84,999.47
18.72,61,17.76,26.95,1006.61
15.49,30,10.39,3.48,997.69
10.09,53,12.08,2.61,1003.39
9.53,67,0.0,11.41,1017.15
42.23,51,4.84,15.66,1003.03
24.56,42,11.13,6.7,1016.48
35.67,61,14.28,4.13,1010.49
23.76,80,13.31,0.2,1019.31
23.99,21,14.05,1.32,1012.87
27.15,64,14.41,0.13,989.65
29.48,69,15.75,7.49,1006.29
16.27,28,8.11,10.56,1022.12
22.34,55,7.82,0.35,1011.38
27.13,37,15.62,3.28,1006.94
11.47,95,14.95,9.33,1012.5
34.08,83,13.43,1.46,1011.63
32.44,84,2.04,1.96,1013.67
10.29,79,7.78,3.04,1018.55
18.85,53,12.73,10.78,1020.51
25.73,87,10.71,8.94,997.23
30.89,89,7.44,1.87,1008.41
35.68,43,10.03,8.43,1012.29
20.54,51,13.82,0.07,1002.22
41.37,47,16.81,2.67,1017.42
24.66,93,6.27,4.09,1006.13
23.43,80,8.31,0.04,1015.55
28.93,97,8.19,5.0,1019.53
27.18,42,14.57,0.54,1023.18
26.78,58,18.22,17.81,999.89
38.97,60,8.36,9.91,1014.31
26.73,20,2.83,6.43,1022.79
18.11,55,4.65,0.78,1013.58
19.12,49,11.19,2.84,1014.0
35.31,34,11.01,0.45,1004.66
29.79,58,8.32,2.48,1017.33
14.11,40,12.05,9.28,1013.73
13.76,52,5.54,0.49,1018.13
25.18,100,3.23,5.77,1009.44
29.32,46,13.43,1.3,1007.69
20.25,44,15.43,18.35,1010.69
13.24,67,13.13,7.89,1015.49
17.12,64,3.69,2.32,1019.33
36.52,51,16.16,0.01,1025.81
28.48,76,13.81,1.94,1018.0
32.0,98,6.09,1.91,1006.58
33.15,21,2.46,3.43,1021.61
20.62,30,7.29,9.92,1012.11
22.39,86,13.6,2.6,995.59
23.82,100,10.35,2.98,1019.6
27.92,44,12.95,4.95,1030.97
32.63,75,2.26,2.39,998.8
38.09,61,14.27,4.72,1009.61
30.7,44,0.0,0.38,1023.54
30.75,55,4.83,20.5,1007.64
38.49,98,14.89,13.49,1019.52
23.56,75,7.83,4.22,1016.47
33.32,61,8.8,4.61,1009.05
29.05,38,0.59,3.75,1005.17
29.3,64,15.12,1.46,1032.7
23.5,84,7.36,1.45,1031.01
15.24,99,12.05,18.41,1018.58
27.41,27,4.77,3.93,1012.34
27.44,47,17.54,2.51,998.21
20.97,43,9.29,2.33,997.18
24.32,87,13.61,7.05,1013.72
18.83,83,6.4,6.57,1018.61
18.89,37,7.94,16.25,1009.89
21.63,34,7.74,1.6,1002.46
15.7,72,8.96,11.19,1010.06
20.92,62,13.72,32.42,1033.76
30.0,67,13.16,4.45,1021.47
35.19,27,11.44,8.51,994.86
39.53,95,13.89,0.69,991.76
22.2,96,13.21,4.97,996.47
33.4,84,11.29,6.34,1012.28
27.35,94,4.67,8.61,1017.49
23.34,31,12.55,1.13,998.67
27.82,35,7.4,4.52,1015.01
32.71,53,14.5,2.48,998.26
21.51,35,9.4,5.75,1014.55
21.35,73,9.75,1.34,1019.86
22.13,40,11.88,1.0,1004.68
20.61,83,7.98,0.83,997.11
33.39,57,9.29,3.45,1021.14
19.65,76,11.29,1.27,1027.05
20.89,98,8.33,0.97,988.91
27.18,35,8.08,5.43,1005.35
26.61,68,10.72,15.97,1019.34
22.13,54,11.27,8.16,999.48
36.79,44,11.41,0.23,1025.99
20.59,63,0.0,13.22,1025.7
23.8,43,13.45,1.35,1012.15
11.51,23,20.4,6.59,1010.09
22.87,89,15.85,12.58,1009.72
15.74,33,9.64,0.37,1016.39
18.59,86,10.51,25.36,1004.41
11.31,53,10.19,0.59,1009.58
18.75,21,12.86,4.37,1006.49
24.47,26,9.8,0.47,998.89
23.29,54,0.15,4.89,1046.87
22.1,42,19.6,4.2,1013.51
22.73,44,7.28,10.28,1020.29
21.47,87,15.58,0.7,1013.0
24.76,26,10.76,0.07,1016.2
24.23,37,12.89,1.65,997.63
26.92,76,9.41,1.78,1025.23
23.59,73,11.9,3.25,1010.63
21.96,73,7.59,1.52,1011.24
30.45,35,14.99,1.88,1008.96
29.22,30,4.27,0.98,1013.61
24.77,96,14.25,16.76,1018.08
33.37,21,6.42,3.4,1013.86
25.58,64,5.59,7.14,1011.9
23.87,71,16.87,4.17,1010.05
24.52,59,0.5,8.87,1032.09
26.16,89,10.58,7.99,1006.13
18.58,59,8.56,1.87,1026.36
11.88,47,15.17,0.61,1007.04
26.97,44,18.62,17.99,1025.48
30.84,95,10.07,12.98,1017.31
17.99,59,4.41,3.93,1001.59
32.51,97,9.08,7.02,1005.23
13.47,40,12.36,4.56,1009.84
21.09,70,17.34,3.62,1012.28
36.94,72,9.91,7.59,1015.34
27.49,90,16.27,5.4,1013.99
22.88,30,14.69,4.66,1016.5
26.77,30,5.52,3.45,1006.13
33.37,79,9.81,7.28,1016.53
14.88,44,9.64,13.36,1021.07
34.23,27,6.93,0.15,1004.75
21.57,45,10.75,5.36,1012.49
29.96,27,10.49,18.61,1020.92
20.7,97,0.67,1.24,1018.34
36.79,29,0.0,5.84,1019.57
24.78,80,6.48,0.17,1018.72
15.7,67,7.09,1.35,1024.53
28.29,98,7.03,1.62,1006.85
34.11,69,7.86,8.65,991.69
33.32,22,12.17,4.05,1001.78
25.65,56,12.74,5.92,1021.51
30.68,88,4.81,6.55,1028.61
22.05,85,15.07,2.87,1008.27
29.14,40,8.87,0.09,1016.22
27.54,93,11.3,8.62,1008.18
4.73,99,10.16,7.89,1019.68
18.0,89,3.1,1.08,1008.41
26.45,69,13.59,0.5,1007.56
26.15,57,10.53,6.48,1009.37
24.8,27,22.27,0.13,1019.51
25.63,65,0.0,1.75,1009.6
33.45,75,11.87,8.06,1001.64
27.48,84,18.22,4.01,1018.58
8.67,70,19.45,16.19,1021.74
38.63,45,6.55,0.03,1032.41
11.65,91,7.65,16.74,993.76
31.71,95,12.22,7.03,1009.93
14.05,89,1.76,3.99,1023.61
34.96,37,12.25,3.63,989.78
23.05,54,12.71,1.72,1010.84
27.69,64,14.5,7.89,1027.17
11.1,58,16.24,1.72,1004.75
30.11,97,13.24,1.79,999.71
27.91,49,3.32,5.79,1002.61
29.32,70,15.96,0.64,1012.84
31.65,56,17.72,2.46,1005.75
26.25,63,12.61,8.96,1015.71
23.53,43,9.3,0.23,1007.18
19.32,100,12.62,2.09,997.42
21.9,44,8.18,0.09,1021.64
33.45,86,14.7,0.58,1007.36
19.14,57,11.45,4.64,1034.43
12.1,35,7.64,2.7,1025.57
18.09,78,2.89,4.94,1005.28
29.24,61,10.41,4.17,1024.93
22.88,24,9.72,2.11,1004.09
29.23,24,0.34,1.03,1023.4
11.0,84,9.57,8.96,1021.14
4.12,44,12.39,2.44,1013.52
26.85,22,0.0,2.7,1021.81
32.03,26,10.1,8.41,1017.34
13.02,88,11.05,3.02,1011.77
28.68,56,0.0,1.5,1006.91
33.33,67,14.23,5.05,1003.59
24.97,98,13.74,2.52,1024.71
31.31,54,21.71,2.2,1009.63
26.33,32,13.59,7.07,1010.24
23.16,38,5.4,2.27,1005.37
30.75,97,11.48,3.32,1015.66
38.39,59,13.45,0.4,1004.23
21.1,83,11.56,1.8,1018.15
24.39,34,10.72,16.81,1023.56
18.07,81,15.63,4.92,1011.46
26.09,46,8.94,3.95,1015.7
23.91,67,9.31,2.62,1022.55
33.11,60,10.53,3.69,1002.1
34.94,90,10.2,11.9,1015.2
30.52,60,16.31,5.1,1018.59
32.33,64,12.16,7.61,1015.88
20.07,56,21.22,1.69,987.19
18.32,66,5.95,2.89,1020.82
28.06,79,2.2,0.87,1023.68
25.14,54,11.5,0.13,1009.0
38.99,38,5.4,9.84,1013.66
11.55,26,5.48,1.86,1027.82
29.34,65,0.0,4.16,1006.82
29.22,68,6.28,3.63,1027.27
19.67,43,17.77,0.37,1012.94
18.23,33,3.78,1.53,1023.47
22.63,46,9.89,1.24,1016.52
13.51,72,4.34,9.02,1012.84
35.2,88,14.96,5.88,1023.42
43.91,36,11.65,2.67,1020.7
22.61,95,4.53,9.87,1001.68
20.52,23,8.95,5.55,1027.35
15.82,96,10.52,9.28,1027.05
17.33,26,8.29,1.95,1020.57
20.87,71,12.83,1.35,1012.62
33.46,72,4.96,12.5,1014.7
45.0,52,5.37,1.13,1014.2
19.94,73,2.31,3.87,1014.56
18.69,34,14.87,8.18,1014.75
16.82,38,10.35,6.25,1017.39
28.16,44,10.72,4.34,1006.53
27.41,37,7.18,3.97,1009.85
25.71,80,5.74,5.55,1005.15
21.89,81,9.03,4.96,1014.54
34.51,64,2.85,17.61,1012.89
30.35,86,15.02,2.24,1031.97
30.05,22,2.84,7.67,1015.86
27.59,80,7.05,0.88,1017.33
23.67,85,13.48,1.33,1002.54
19.99,70,6.13,2.64,1020.47
28.64,23,14.95,2.71,998.18
27.96,31,15.26,12.01,995.15
28.97,80,19.85,21.83,1002.65
14.05,90,10.95,0.05,1026.77
27.37,64,8.54,3.03,1020.66
22.84,66,12.43,6.25,1022.91
18.85,29,14.17,0.95,1004.13
30.1,20,9.92,2.72,1017.59
26.24,64,15.92,1.84,1005.58
41.48,75,9.38,3.74,1002.91
28.39,92,7.66,2.96,1025.43
22.92,71,18.56,0.58,1016.97
24.24,71,8.15,1.66,1022.97
16.8,75,25.24,1.96,1011.76
33.62,87,17.84,2.52,1031.5
27.2,40,9.45,2.45,1008.7
27.32,20,7.98,4.14,1022.62
17.55,82,13.9,11.88,995.62
30.45,52,17.39,6.7,1022.04
18.45,79,10.4,2.56,1015.77
21.12,27,7.52,10.23,1027.83
