temperature_C,ice_cream_sales_$
19.11,419.98
21.67,446.54
27.83,599.28
15.34,398.53
36.75,743.37
34.44,732.94
16.45,347.01
36.23,774.92
15.11,334.08
17.86,324.86
16.38,335.97
26.98,519.4
34.6,705.7
19.46,436.23
34.29,682.1
19.62,406.18
39.76,896.14
36.34,733.52
33.43,647.97
29.79,528.84
21.06,474.18
17.98,371.84
26.51,593.37
25.07,517.98
31.86,706.27
19.25,409.36
29.05,552.73
32.33,659.09
22.47,472.48
34.5,743.69
25.8,519.17
19.07,302.86
19.87,378.17
21.97,460.61
18.95,394.86
29.07,586.38
38.73,788.29
37.4,749.95
23.09,447.14
36.62,781.55
38.85,794.55
22.35,423.04
37.63,787.52
39.94,827.86
34.94,713.55
24.76,413.13
30.21,583.08
24.1,456.27
39.9,723.48
16.7,247.13
37.33,727.82
16.86,357.2
16.05,318.05
38.5,814.12
36.68,804.65
24.04,420.5
38.94,836.56
36.55,714.21
37.55,726.79
29.88,632.21
38.96,843.38
35.24,639.01
38.5,793.34
22.04,467.83
28.3,582.91
36.69,733.28
29.49,610.41
35.03,660.61
39.33,775.8
35.11,701.02
22.88,485.66
17.97,357.34
21.82,415.0
31.57,642.37
15.27,409.39
19.74,384.71
23.17,382.14
36.88,714.67
16.28,291.59
16.25,341.47
28.79,529.3
19.44,414.26
21.06,375.47
19.61,390.13
29.54,615.74
16.39,361.58
38.5,723.89
18.08,332.36
38.79,740.79
34.45,723.78
35.7,659.2
19.32,355.38
31.74,621.85
35.43,617.3
28.95,607.4
28.78,610.07
18.99,379.42
25.36,445.02
18.76,390.01
39.32,902.57
32.12,661.77
16.21,252.48
26.92,541.26
30.95,638.75
17.39,373.64
31.62,540.52
19.43,413.64
25.2,524.55
30.64,682.89
24.13,437.66
24.52,477.1
36.09,749.12
22.73,387.61
31.38,625.05
36.23,693.83
18.82,344.3
16.15,223.05
35.64,689.74
28.78,642.86
35.69,786.47
20.33,440.86
35.82,769.71
17.38,379.2
37.08,703.48
35.56,723.35
29.18,579.17
30.21,504.87
23.65,439.22
20.04,451.94
26.39,540.28
31.44,645.68
39.96,766.48
35.43,761.73
25.86,553.83
33.58,592.67
17.7,361.19
25.38,513.01
25.62,482.08
39.97,852.03
24.78,446.93
17.08,371.32
16.68,255.4
32.46,588.58
22.23,419.83
36.72,795.39
27.07,480.76
23.26,465.43
33.98,664.51
25.44,525.77
33.43,607.72
32.85,661.74
33.08,729.38
36.43,812.04
36.21,644.69
31.62,671.37
38.92,805.98
15.52,327.82
38.26,772.96
18.71,480.68
20.29,372.55
35.43,602.06
25.01,530.29
25.63,465.16
21.53,334.25
20.61,416.63
17.66,335.36
19.92,354.69
29.17,538.74
32.67,675.83
33.47,725.08
24.25,380.23
38.05,804.56
23.22,531.14
17.78,348.24
38.63,698.49
28.52,525.13
39.28,710.37
24.84,441.13
33.93,683.12
17.75,340.27
36.35,756.23
19.27,383.4
16.72,307.0
17.44,340.63
28.93,519.4
22.3,433.87
39.02,797.19
36.32,714.25
35.08,746.38
35.24,706.36
37.27,816.48
36.63,689.27
38.21,746.39
38.36,679.98
22.46,494.99
20.49,366.59
31.08,697.01
18.08,268.65
20.28,371.2
34.32,759.38
31.23,668.96
31.27,496.19
38.77,794.91
31.69,588.94
25.77,555.23
22.01,417.64
23.46,505.63
21.95,371.55
15.87,307.11
21.54,446.9
35.88,671.39
33.21,648.26
30.55,688.59
37.56,771.98
21.6,340.18
29.44,577.17
15.78,359.19
37.3,721.34
26.19,551.85
19.45,439.08
20.98,349.5
36.21,746.17
17.72,368.16
38.13,817.47
24.34,470.72
21.28,444.99
23.3,539.45
25.22,556.18
28.7,550.68
29.67,594.01
26.2,613.46
26.16,408.81
22.13,363.16
24.6,548.19
26.68,547.3
29.94,653.56
18.27,372.21
34.1,714.1
32.01,696.43
22.47,470.18
26.48,526.49
38.67,841.72
15.51,329.73
35.28,716.11
27.79,652.56
30.47,554.17
32.11,567.37
26.4,627.33
19.8,307.32
37.74,849.15
33.5,675.46
28.99,513.79
26.21,545.35
27.48,499.47
35.59,681.11
15.31,329.58
36.63,689.77
16.17,279.46
30.4,649.91
23.33,434.42
31.96,589.54
17.14,243.22
28.91,531.87
36.38,683.79
27.37,497.3
17.11,417.79
15.93,387.84
30.53,618.31
16.74,306.45
16.78,300.46
25.64,517.02
20.24,406.93
20.1,347.36
27.02,591.27
22.02,409.45
20.48,416.95
27.86,511.36
22.27,378.36
17.01,242.6
32.07,651.09
29.64,586.95
20.3,355.27
29.56,587.96
38.89,767.33
38.91,815.66
28.3,496.8
17.45,374.99
26.45,486.34
15.67,311.49
25.38,376.08
37.74,705.8
26.69,515.39
28.76,568.66
18.95,371.66
15.39,238.98
39.83,841.32
23.46,405.0
21.98,466.36
29.28,540.72
33.63,714.04
21.29,436.91
28.1,609.73
23.32,485.78
27.02,532.64
19.03,386.23
27.75,524.75
16.18,356.44
36.0,757.63
30.69,556.2
38.54,715.36
29.99,659.73
19.55,463.61
27.1,480.57
31.62,587.3
24.36,432.75
28.82,526.11
19.07,430.55
34.43,752.21
37.74,770.43
22.87,535.53
34.83,738.35
17.3,325.15
21.17,573.25
26.55,528.53
24.66,492.29
30.49,692.84
29.07,570.2
17.18,331.72
18.29,390.98
16.29,354.01
38.82,778.35
31.13,605.76
36.39,682.14
28.53,559.84
19.85,432.57
30.67,612.85
27.63,670.75
25.2,476.5
24.3,408.93
31.25,606.13
30.44,594.31
18.79,430.71
35.41,706.77
30.9,637.84
28.4,617.39
33.72,771.65
18.84,304.92
37.99,802.21
21.76,428.42
21.57,428.9
35.37,688.76
23.35,395.79
35.77,675.16
23.2,431.78
28.77,632.13
20.77,515.05
33.29,668.19
19.17,432.93
37.49,668.67
24.29,503.06
26.79,496.0
15.6,310.66
39.39,840.45
35.33,729.82
26.18,503.84
38.01,790.36
38.28,856.25
28.33,589.55
20.85,387.92
27.18,477.85
23.12,506.18
26.2,487.96
37.78,758.5
22.05,498.2
35.97,698.62
38.38,825.42
35.13,677.31
28.18,518.35
29.1,561.16
35.49,731.07
16.11,276.05
33.4,666.96
28.22,668.47
24.93,554.89
34.17,649.23
21.66,526.42
37.39,787.45
32.21,692.51
30.25,628.36
28.08,554.97
20.32,485.56
30.42,642.99
33.12,711.73
15.29,286.39
24.16,481.81
35.81,684.5
30.81,632.64
30.38,625.39
20.72,433.59
30.8,616.93
34.65,693.17
25.04,551.63
19.55,428.57
16.93,416.72
27.64,563.9
32.1,572.54
19.07,445.51
25.54,476.26
29.22,596.73
18.9,434.53
21.75,527.1
30.21,582.68
33.13,669.64
30.9,517.48
32.84,673.2
29.54,561.51
35.9,741.1
35.67,659.23
34.91,718.35
29.39,617.91
39.85,873.48
15.98,222.07
19.89,460.95
35.22,628.78
35.66,653.75
35.47,641.45
36.82,815.66
25.57,485.86
38.3,783.54
20.23,363.84
38.42,806.9
28.92,631.6
19.1,443.18
33.4,691.61
22.4,464.43
20.51,384.11
19.3,450.82
15.74,331.22
34.12,758.91
27.16,483.88
39.47,724.29
25.98,541.26
36.08,754.14
39.2,752.1
15.56,365.3
17.63,298.58
23.7,472.41
36.75,777.07
35.95,784.34
24.17,479.21
20.0,323.78
35.06,709.99
29.92,621.16
15.79,349.47
35.11,729.46
38.92,789.73
16.05,403.19
22.15,520.49
35.49,640.62
29.62,597.71
39.73,724.73
37.89,647.03
19.46,353.79
31.85,632.49
31.33,579.0
17.77,263.43
17.24,298.16
29.24,658.94
25.07,531.94
28.64,572.54
20.97,418.22
28.92,580.33
24.58,491.91
37.19,775.99
22.65,580.47
36.77,625.5
24.75,424.19
29.45,610.93
22.16,434.51
35.23,712.06
36.09,618.46
35.23,640.29
31.0,625.93
22.62,423.35
30.91,591.76
38.99,725.61
31.21,613.21
38.91,715.67
22.61,390.22
36.15,750.29
32.96,664.16
35.48,744.13
32.77,632.48
27.01,574.84
32.16,758.25
38.3,725.14
25.44,464.43
38.79,805.09
16.23,328.63
15.35,316.28
27.35,665.52
36.21,750.56
21.2,413.99
32.34,615.64
28.67,531.33
22.27,408.55
22.14,443.78
16.83,292.2
28.41,623.8
26.25,477.78
22.24,433.26
39.26,854.52
35.46,676.28
28.12,580.83
28.04,562.0
19.84,325.99
31.23,638.15
38.84,773.28
37.46,804.16
17.12,384.32
16.33,390.18
39.03,779.54
20.0,376.99
28.76,517.14
16.87,337.8
36.08,832.62
17.95,301.85
31.09,650.89
16.42,412.73
18.92,411.69
27.8,625.5
16.14,388.06
19.89,386.41
18.4,374.74
16.01,383.56
39.27,786.26
26.25,499.75
36.47,760.89
23.96,509.33
16.06,311.7
32.39,669.75
15.97,250.96
28.82,509.25
18.48,362.7
31.77,602.67
37.32,734.2
38.89,860.98
28.19,520.4
28.32,505.12
15.96,288.3
34.25,779.64
38.91,786.14
25.96,513.85
34.84,713.91
34.94,659.07
34.64,616.7
33.97,672.53
20.38,429.95
33.79,718.14
18.61,401.53
32.81,604.05
15.09,249.75
37.97,740.6
35.68,677.55
32.07,637.43
17.36,256.38
35.62,679.56
36.88,791.77
32.2,642.85
39.4,794.16
17.32,408.41
32.72,650.48
28.12,594.98
18.64,400.65
31.46,699.13
34.99,629.88
19.12,435.43
34.84,627.71
17.32,315.36
29.79,578.38
34.96,727.63
18.65,406.4
29.29,663.36
25.62,558.35
30.18,591.16
25.61,570.78
21.27,382.01
21.35,427.08
36.62,733.7
18.91,385.95
18.08,413.97
17.43,468.94
16.85,405.13
15.36,297.71
19.01,366.43
19.82,368.14
21.74,372.6
18.1,482.41
17.35,383.49
28.54,543.2
32.97,725.01
30.75,648.09
28.92,647.4
26.01,524.17
30.85,632.19
37.55,689.28
30.69,592.42
16.52,228.76
29.26,556.17
28.11,578.32
26.3,604.78
29.22,604.59
31.82,546.02
15.93,363.27
27.01,488.8
35.43,675.36
28.27,504.58
16.7,353.33
34.38,732.13
38.53,822.83
36.3,785.56
24.06,460.58
28.37,540.83
29.78,675.78
32.89,695.32
31.65,660.15
19.98,349.42
36.08,680.76
36.23,762.16
25.11,527.85
18.27,350.08
30.21,583.21
23.93,483.49
33.53,602.12
22.89,380.3
21.57,496.38
36.69,694.6
30.4,601.33
17.15,326.65
32.23,587.18
33.82,682.62
20.88,439.16
39.19,797.61
24.32,571.3
38.51,707.27
22.34,438.14
30.23,535.3
27.94,538.92
39.8,751.69
25.21,578.55
19.48,359.35
35.83,675.87
16.05,327.46
37.12,723.7
17.76,375.72
29.3,581.92
32.84,661.01
23.41,500.34
36.12,682.7
29.84,621.66
24.88,526.96
23.13,457.73
17.8,400.3
31.01,648.13
24.1,442.16
23.01,339.65
38.75,783.02
21.82,463.2
36.91,735.06
39.37,817.76
35.57,726.02
15.49,262.36
36.72,661.5
20.34,362.64
23.83,489.49
39.79,844.66
25.12,476.75
31.37,564.4
22.77,355.91
24.24,555.57
29.94,567.0
38.71,850.06
22.06,533.17
21.18,459.31
15.66,274.04
20.05,350.26
21.56,383.52
16.57,363.98
29.09,564.68
18.17,454.93
27.78,550.28
19.72,443.29
38.39,757.23
22.68,534.83
17.32,303.24
35.9,730.04
25.05,503.83
35.5,794.86
22.81,427.71
27.5,585.93
26.13,580.5
28.95,524.29
25.04,521.1
27.42,458.15
31.98,673.57
25.37,496.46
32.11,699.08
32.86,700.79
33.72,620.92
26.77,622.62
15.09,283.42
33.84,613.69
37.73,704.56
31.32,653.77
28.11,662.63
28.99,559.56
31.02,649.46
39.96,839.61
16.55,375.3
15.53,266.95
39.1,865.55
26.01,559.0
30.31,595.72
33.84,620.74
33.55,590.63
31.18,615.23
26.8,588.36
29.4,521.97
33.24,653.79
36.27,690.77
18.18,289.9
21.95,442.58
24.94,554.74
31.64,636.91
24.89,447.44
20.97,481.57
15.83,255.56
36.06,745.15
25.47,465.76
23.23,473.62
28.27,655.12
18.07,292.02
24.93,449.75
33.79,659.04
33.4,650.52
34.3,651.43
26.69,549.04
24.22,515.11
35.79,746.33
19.33,431.27
33.13,657.81
37.2,812.08
22.15,448.22
19.94,315.06
27.81,536.01
20.41,391.53
36.77,668.81
21.11,460.71
22.85,451.88
37.21,631.44
20.14,293.89
37.12,650.28
20.25,406.59
37.8,787.44
22.94,473.19
21.16,431.15
26.93,484.63
24.23,402.51
20.04,495.22
23.46,470.91
32.83,661.61
35.8,757.12
35.52,726.17
33.92,686.37
15.14,333.57
25.67,551.05
19.22,414.4
16.84,272.63
33.4,693.98
34.84,717.13
35.37,734.52
37.26,706.93
29.75,550.88
39.95,732.85
27.09,548.47
37.09,719.09
17.82,365.73
18.72,386.89
29.76,614.27
18.1,368.36
16.88,324.39
19.9,375.03
34.69,712.05
38.19,755.73
23.34,407.23
39.37,894.39
35.24,703.7
20.65,350.24
29.65,528.83
39.54,727.87
36.22,669.82
24.08,527.96
22.66,510.33
35.48,703.67
28.73,600.27
19.09,405.23
23.2,445.27
31.55,703.14
18.83,314.88
32.47,672.29
32.75,687.19
21.77,398.91
24.95,559.32
38.39,716.71
33.73,683.25
34.7,685.76
27.91,496.58
20.33,452.12
29.78,605.41
34.3,733.25
15.1,222.78
17.84,340.79
26.86,518.0
25.93,538.47
39.56,772.68
17.3,269.64
23.09,444.9
35.38,747.87
30.31,626.74
29.04,622.71
33.53,593.93
16.0,278.52
38.69,722.85
19.78,363.39
17.05,415.13
23.47,438.88
32.56,600.84
20.79,388.39
16.25,268.45
16.44,246.14
21.41,436.35
18.38,397.05
24.31,467.63
19.33,436.51
23.61,402.04
26.11,479.88
33.56,646.49
20.68,467.27
26.88,529.01
35.38,764.58
39.66,750.45
28.93,475.04
25.81,468.54
30.79,634.27
27.16,510.82
19.12,357.47
26.49,468.59
39.48,776.06
31.01,735.08
22.09,355.79
38.68,758.06
24.71,491.18
24.75,458.88
30.41,509.41
29.22,622.03
22.26,413.66
26.68,502.41
23.31,496.07
33.44,630.25
18.06,351.96
33.76,689.62
19.03,449.99
22.65,454.49
23.33,491.44
39.76,682.41
29.75,653.05
34.44,658.77
28.88,636.56
39.58,792.08
19.43,383.37
30.12,576.63
34.93,690.2
30.71,641.75
37.42,739.44
30.02,595.56
35.66,716.69
19.39,336.44
21.55,425.69
26.1,543.91
36.29,664.13
25.66,468.39
30.69,621.39
24.9,548.64
35.14,597.47
20.01,479.76
29.84,703.66
29.45,648.64
25.08,465.44
32.63,710.88
15.71,312.05
36.04,710.07
23.7,456.5
34.83,689.65
22.63,438.38
19.7,376.63
24.74,553.53
34.93,731.02
32.59,669.55
25.03,476.79
38.45,784.7
25.22,452.04
23.77,542.88
18.62,419.81
16.76,368.85
23.75,390.66
17.3,329.81
26.57,516.08
36.5,729.77
26.9,556.74
27.01,465.55
21.34,475.2
19.16,423.53
20.56,484.21
29.2,551.93
29.79,615.91
20.5,471.26
24.97,469.08
29.22,562.83
34.01,597.38
22.99,414.72
21.78,297.29
33.26,631.07
27.85,562.65
36.42,662.59
20.28,447.67
34.27,668.59
19.05,378.33
29.62,646.6
22.09,458.92
17.53,332.01
30.42,590.4
27.67,502.57
27.15,557.59
29.81,497.76
24.31,450.97
31.75,585.52
18.27,333.93
32.87,628.75
29.5,568.92
27.16,474.76
18.19,399.12
21.96,369.85
22.38,486.4
20.85,344.7
38.85,663.84
37.89,882.15
28.65,617.43
20.14,376.81
37.78,845.93
33.74,658.52
15.97,377.72
27.27,547.4
30.12,510.51
16.66,340.7
16.25,271.53
26.59,529.18
15.05,348.4
16.17,284.18
19.13,426.86
37.75,782.86
34.16,674.87
26.26,430.59
26.98,466.6
32.15,702.27
26.86,480.85
16.6,299.55
33.47,710.43
16.44,330.97
27.15,531.35
36.54,773.59
17.93,364.74
32.67,678.97
16.16,268.49
39.83,853.05
32.05,625.16
39.22,802.6
31.71,595.91
21.06,442.28
38.16,772.36
30.67,607.43
29.4,635.14
25.73,543.69
22.11,513.46
28.25,539.97
24.15,532.78
36.35,771.03
15.72,252.79
28.25,523.49
35.91,706.98
15.69,361.47
22.06,471.57
16.29,373.5
29.88,575.51
22.92,437.07
38.99,808.25
30.41,593.34
29.05,561.98
37.93,728.19
20.59,444.87
29.06,611.77
28.57,661.9
17.05,307.27
38.3,782.8
32.51,682.37
37.2,712.17
39.56,806.24
26.99,507.43
35.09,760.17
29.44,579.64
39.43,833.49
21.18,395.48
15.35,257.87
19.65,495.06
18.2,399.98
25.92,516.71
16.94,294.02
20.5,424.1
17.41,453.89
27.17,539.61
21.67,400.0
26.78,495.39
17.22,272.97
27.92,508.05
18.25,315.16
17.48,311.98
22.75,496.1
36.86,716.23
34.71,690.76
38.98,684.28
26.5,483.55
22.81,483.67
39.27,741.57
24.54,457.05
15.23,247.4
35.5,780.25
19.23,492.05
32.95,731.96
15.38,287.87
17.77,394.38
27.09,525.16
16.7,280.43
37.22,738.63
33.75,633.32
23.2,427.36
29.94,599.75
32.89,699.4
33.88,710.3
24.89,514.84
37.47,721.28
38.54,775.46
19.89,339.21
37.78,725.07
32.82,647.59
37.2,708.39
25.62,528.22
31.53,656.78
20.88,489.65
33.78,690.99
29.54,618.18
27.02,529.37
32.32,789.86
28.81,678.28
34.13,725.07
36.46,631.8
35.02,797.71
22.69,391.59
39.4,845.23
31.24,583.84
23.09,481.39
16.06,282.57
39.7,784.1
29.98,598.08
20.69,373.68
27.28,543.85
24.94,480.88
38.78,779.69
27.32,442.86
27.12,540.06
34.86,667.36
24.77,452.52
19.91,420.81
34.21,664.18
37.75,702.01
16.14,393.82
36.5,754.95
25.95,516.1
22.23,517.86
15.98,287.35
20.14,417.94
23.32,521.17
16.77,343.14
19.72,520.61
33.42,683.17
32.17,659.93
34.25,748.47
19.13,408.68
16.08,332.55
26.71,539.69
23.57,457.88
34.42,595.59
28.47,596.67
38.28,763.83
16.53,271.81
24.09,447.86
25.13,460.99
18.15,429.27
29.58,637.37
16.01,396.85
32.82,669.08
15.94,362.43
36.84,762.42
16.63,270.43
26.41,515.64
18.88,380.88
18.33,427.62
33.03,626.44
34.36,649.43
33.48,645.29
25.1,559.64
39.77,794.73
23.5,502.29
21.13,481.08
39.91,800.8
39.43,785.22
29.8,594.04
20.23,381.63
20.96,446.59
28.02,564.68
34.4,720.97
16.94,356.03
32.19,634.19
17.58,302.84
36.1,685.79
28.3,574.58
39.74,783.01
33.82,640.62
27.43,554.11
18.53,441.69
28.56,632.94
17.86,337.61
37.63,755.56
20.75,371.8
36.63,802.36
22.6,548.44
20.55,440.43
22.61,445.07
32.69,624.59
28.13,524.75
17.69,350.68
18.43,332.45
24.46,370.75
23.46,429.33
36.29,779.26
29.31,612.53
19.67,470.17
15.71,363.09
17.56,268.78
32.51,681.33
36.18,719.22
34.56,739.63
34.75,647.9
21.52,430.56
39.73,841.28
17.16,362.71
35.53,698.59
17.42,308.89
21.69,477.15
27.39,625.15
16.33,381.28
24.85,499.41
23.75,467.1
31.18,550.61
32.95,638.31
17.26,294.92
15.95,221.49
34.4,622.51
28.2,468.8
28.37,620.9
39.52,858.37
25.94,536.48
19.9,407.67
32.02,654.55
35.39,732.73
27.56,531.68
32.3,616.77
27.85,597.47
25.18,494.15
15.86,266.42
19.34,349.91
26.99,640.01
24.91,584.46
36.07,812.88
17.71,479.01
16.25,301.73
17.18,411.95
31.95,622.96
29.86,569.38
30.81,678.63
18.92,378.43
27.91,484.85
34.19,657.92
32.1,528.66
25.97,526.88
17.59,386.87
36.77,813.6
28.16,624.17
37.24,845.39
25.97,510.73
20.93,326.9
22.69,540.86
25.45,450.18
30.36,680.02
34.22,601.99
21.07,436.15
19.69,343.81
20.07,427.17
38.36,744.15
19.1,399.61
23.64,416.27
27.15,497.63
28.91,488.9
36.45,805.91
17.82,288.89
17.7,374.35
22.91,437.94
25.33,418.49
24.34,422.89
24.8,471.54
36.29,726.3
35.92,704.71
35.14,756.45
33.88,674.57
16.01,334.56
18.73,348.83
33.3,642.71
29.87,580.32
31.85,663.56
32.92,650.4
37.78,834.58
30.88,552.85
21.89,481.8
17.08,304.61
25.8,567.93
32.75,636.51
22.05,414.99
18.0,376.07
39.97,758.37
25.47,462.54
20.41,459.8
19.11,344.16
36.57,762.34
35.49,610.66
30.33,619.06
28.68,589.8
38.79,803.25
20.71,390.16
25.38,513.57
15.62,331.89
25.46,370.39
24.61,481.87
38.74,757.68
23.96,523.06
35.87,704.01
34.16,667.19
18.68,352.55
39.07,701.37
30.77,599.62
29.91,587.4
15.29,290.58
32.48,634.35
16.39,319.15
19.63,418.08
17.47,416.45
24.46,480.68
34.89,637.75
32.68,657.8
17.67,385.03
34.96,750.15
26.52,550.74
15.82,264.01
20.6,429.82
34.63,672.09
33.33,690.46
19.71,392.82
15.95,345.55
22.38,414.11
34.87,662.53
38.46,707.08
29.32,498.59
17.28,328.23
27.55,513.47
39.97,864.0
38.47,836.53
39.83,690.56
32.49,733.96
25.65,580.92
37.33,782.16
37.38,848.1
18.61,474.64
34.38,766.96
37.98,761.54
37.46,749.56
32.67,701.82
28.43,534.44
34.42,678.76
27.9,478.18
23.03,434.48
21.47,440.41
28.52,562.79
26.4,549.65
28.11,680.91
21.52,444.01
29.76,559.41
31.55,583.64
35.17,768.65
29.75,553.67
33.9,708.25
19.23,422.3
18.03,400.17
19.49,341.68
36.16,746.48
28.9,583.76
26.38,471.62
34.05,631.22
18.1,393.71
15.16,405.83
22.77,477.87
21.22,402.04
22.68,350.13
39.34,831.48
29.19,619.1
29.73,631.06
31.39,644.05
24.94,534.55
39.47,756.51
39.33,888.84
34.23,714.58
20.29,509.21
37.0,747.09
17.52,279.16
30.75,597.72
26.43,540.67
15.98,378.52
37.6,769.5
39.03,732.59
37.68,684.05
19.81,349.84
23.32,523.05
38.89,753.42
17.66,331.91
29.58,529.1
27.14,587.12
18.8,437.13
37.16,741.69
18.35,435.64
29.82,637.27
22.95,478.26
25.45,539.19
20.28,346.03
30.62,650.47
39.72,866.0
35.84,716.7
32.08,606.55
33.91,653.7
35.98,775.51
26.81,536.25
29.18,561.85
37.39,764.67
32.4,656.13
18.4,363.3
34.49,721.91
15.57,241.65
36.19,819.83
34.71,670.42
35.77,685.2
15.59,363.54
39.31,809.73
30.35,646.65
35.0,730.29
29.16,469.75
23.49,423.53
22.4,451.88
16.75,281.35
28.56,571.51
18.59,382.09
29.19,579.83
30.62,581.07
26.05,478.04
18.91,395.07
25.82,448.59
36.97,757.85
26.45,553.64
23.57,452.43
30.74,632.52
30.47,584.46
17.27,363.31
20.91,374.56
27.36,530.48
24.16,496.24
23.0,453.22
26.14,515.48
22.26,507.69
23.69,426.14
34.34,633.59
27.76,575.35
36.82,668.63
38.71,766.19
38.05,764.37
21.34,443.79
26.82,496.12
28.38,549.66
36.3,752.28
28.98,575.34
21.32,432.38
28.69,608.29
16.11,357.82
35.85,690.54
29.15,580.58
31.29,544.55
20.02,433.76
28.95,582.85
28.27,671.28
30.49,575.59
36.19,636.43
34.11,605.86
28.67,568.81
37.34,774.61
23.96,479.26
27.31,581.17
31.24,651.8
26.02,522.03
24.04,469.66
17.81,410.72
30.9,567.25
19.82,467.83
18.46,383.45
19.55,328.83
32.21,642.36
18.46,415.48
39.41,811.01
33.96,673.21
24.82,558.48
29.83,640.1
15.19,337.92
36.11,703.65
21.78,420.83
16.8,343.27
33.95,684.64
23.24,574.68
29.19,513.75
36.1,716.53
34.4,651.03
23.42,504.41
36.72,750.8
24.72,517.73
27.5,449.27
30.31,624.73
16.77,290.31
29.93,516.77
29.44,645.65
36.84,818.19
23.84,492.99
21.05,443.39
26.91,486.39
32.18,611.52
29.05,547.77
18.46,372.7
23.7,406.39
16.59,367.58
33.48,698.16
37.07,742.13
16.14,329.98
28.14,630.03
29.15,626.33
25.97,575.95
27.57,597.15
32.76,663.88
27.09,583.18
37.99,809.45
28.52,592.92
16.79,231.83
38.83,709.22
18.67,426.48
34.61,592.31
28.17,516.66
33.52,604.74
27.84,442.69
16.47,347.76
24.37,503.77
30.52,583.1
30.72,679.02
39.33,689.53
30.16,577.12
22.16,410.19
16.09,409.29
34.71,697.01
37.23,764.14
30.34,599.92
27.06,506.39
36.52,763.32
21.01,457.75
24.97,589.74
27.69,473.84
16.23,264.36
32.21,610.69
19.71,467.47
23.33,428.65
25.36,571.13
30.96,543.29
16.64,349.56
23.52,474.04
21.86,377.36
15.04,320.37
32.29,624.62
20.9,451.79
19.16,418.26
34.95,683.69
15.98,322.48
37.51,823.47
32.17,604.64
19.29,362.21
23.75,496.16
38.75,797.55
30.47,517.18
30.22,574.01
31.33,600.45
26.57,594.55
19.18,389.96
18.77,293.83
32.18,699.37
37.1,784.99
22.51,400.6
27.59,584.52
39.81,786.36
21.43,461.98
24.76,585.53
24.09,488.48
15.81,234.09
27.74,509.55
20.22,385.09
18.21,360.1
32.76,615.2
34.14,678.37
37.22,679.43
38.35,739.19
36.73,722.49
18.06,394.11
20.59,317.75
18.06,303.33
23.84,461.33
18.1,318.36
31.33,633.56
32.92,734.36
18.99,317.21
30.54,540.47
15.57,307.47
25.86,483.55
22.13,437.24
39.96,850.37
38.07,795.29
18.69,328.98
37.93,737.59
25.47,438.14
29.42,498.28
28.34,474.75
33.15,566.81
23.37,434.43
16.74,342.05
25.44,522.46
28.61,565.01
28.87,601.31
34.81,606.55
16.11,345.14
39.7,815.1
39.76,841.25
17.48,346.33
23.6,477.19
29.76,624.22
24.33,387.04
27.19,553.41
23.15,426.43
32.8,634.1
24.1,457.67
25.75,521.41
29.4,635.96
39.23,816.42
31.05,675.94
17.42,331.38
22.97,563.66
25.49,585.37
33.5,678.51
26.17,498.71
31.48,605.7
35.99,636.4
17.61,338.46
34.14,669.69
33.64,712.35
35.49,619.63
38.9,824.67
22.74,548.33
25.73,523.74
21.57,389.44
23.18,536.35
23.25,457.01
36.74,666.41
16.57,322.73
20.07,366.78
30.26,652.18
34.13,662.3
32.43,613.1
16.16,261.02
26.34,492.29
19.61,378.04
39.7,825.48
39.97,723.77
16.27,217.55
31.69,663.82
35.33,670.83
23.12,534.06
32.34,607.52
19.69,402.74
18.2,335.4
38.13,738.97
31.06,555.82
35.42,777.33
28.32,571.98
18.87,393.67
24.42,557.67
37.04,789.08
15.39,313.1
20.18,353.95
21.33,335.86
21.57,481.5
17.46,378.08
36.21,707.44
18.99,471.04
35.74,620.99
23.88,496.64
26.43,473.13
26.57,555.28
32.83,681.86
33.28,705.46
31.02,537.79
34.34,731.09
15.21,288.83
27.62,538.63
28.1,612.73
20.98,494.35
28.91,573.09
26.68,496.83
26.8,478.67
17.96,315.22
25.88,519.59
34.16,647.73
25.25,555.38
27.19,569.03
39.19,798.45
36.79,731.28
38.22,740.85
16.94,302.15
30.46,548.73
20.59,342.56
25.11,487.25
31.99,613.13
29.47,595.51
27.64,524.94
35.36,701.87
32.06,630.2
35.53,676.71
38.3,862.24
32.8,692.09
24.88,469.32
20.32,362.69
21.77,401.53
24.92,541.91
33.5,697.77
16.0,289.12
35.36,684.5
33.95,564.22
27.49,605.73
24.99,483.48
17.82,387.13
22.24,370.98
17.74,374.32
35.47,780.91
27.73,552.87
21.17,456.99
15.45,413.62
28.1,537.65
33.8,702.27
34.16,611.08
20.36,442.02
39.88,864.07
29.22,616.49
23.3,440.82
24.82,558.46
18.11,427.54
27.33,583.38
33.83,642.54
25.24,480.03
36.67,742.85
26.92,625.26
37.52,747.34
32.58,658.49
16.38,280.58
16.68,322.21
35.0,657.28
23.92,521.42
19.73,391.08
36.63,757.16
39.58,786.57
35.22,678.51
33.13,475.33
15.02,341.78
17.65,347.43
31.77,646.51
25.24,596.24
15.49,291.06
33.52,731.33
25.47,447.52
31.47,710.16
26.71,533.98
15.66,344.93
30.9,629.84
34.7,700.39
18.9,413.7
37.28,709.81
19.54,372.13
25.57,580.16
28.18,513.69
22.85,443.01
27.51,547.3
32.96,581.2
32.86,742.82
38.06,721.93
36.55,669.28
39.63,756.95
